,id,carat,cut,color,clarity,depth,price
36756,36756,0.71,4,3,2,61.7,7.831
36757,36757,0.2,3,6,3,62.3,5.905
36758,36758,0.7,4,2,2,61.8,7.824
36759,36759,0.86,4,5,1,60.0,8.154
36760,36760,1.09,4,3,5,61.5,9.102
36761,36761,1.22,3,1,4,59.4,8.78
36762,36762,1.65,2,0,2,61.7,8.975
36763,36763,0.55,4,6,3,61.7,7.665
36765,36765,0.9,1,5,2,63.9,8.404
36766,36766,1.6,2,2,2,63.2,9.205
36767,36767,1.49,4,4,0,62.6,8.728
36768,36768,0.47,3,5,5,60.5,7.514
36770,36770,0.42,4,3,5,62.1,7.006
36771,36771,0.72,2,3,4,60.0,7.89
36772,36772,1.26,0,6,1,64.5,8.465
36773,36773,0.53,0,5,2,64.5,7.217
36774,36774,0.5,3,3,4,60.9,7.465
36775,36775,0.4,2,6,3,62.3,6.745
36776,36776,1.16,1,3,1,63.7,8.201
36777,36777,0.54,4,3,1,60.4,7.05
36778,36778,0.9,2,4,2,63.8,8.216
36779,36779,0.46,4,1,7,62.2,7.083
36780,36780,0.57,2,4,3,62.0,7.401
36781,36781,0.46,1,5,3,60.9,7.144
36783,36783,0.32,3,3,1,62.4,6.292
36784,36784,0.54,4,4,3,59.8,7.427
36785,36785,0.72,4,3,4,61.0,8.154
36786,36786,1.01,1,3,1,60.8,8.164
36788,36788,0.35,4,6,2,61.6,6.718
36789,36789,0.3,4,5,7,61.2,6.864
36790,36790,0.38,4,3,2,61.0,6.583
36791,36791,0.56,2,6,2,63.1,7.483
36792,36792,1.25,2,3,6,60.6,9.302
36794,36794,0.3,4,5,5,61.7,6.921
36795,36795,1.22,4,2,4,62.7,8.661
36796,36796,0.51,4,6,3,61.9,7.415
36797,36797,1.52,4,2,2,61.5,9.268
36798,36798,0.58,2,1,6,63.0,7.49
36799,36799,0.4,3,6,2,60.8,6.649
36800,36800,0.75,3,1,1,61.1,7.635
36802,36802,0.51,1,4,5,62.4,7.694
36803,36803,1.05,3,3,0,61.7,7.774
36804,36804,1.0,2,6,2,61.4,8.706
36805,36805,1.33,3,2,1,62.8,8.765
36806,36806,1.35,3,3,3,61.1,9.167
36807,36807,0.43,2,3,5,61.7,6.883
36808,36808,1.0,3,3,3,60.6,8.707
36809,36809,1.01,3,1,1,60.5,8.312
36810,36810,0.33,3,3,1,62.6,6.073
36811,36811,1.1,4,0,1,62.0,8.349
36812,36812,0.53,4,6,6,62.1,8.144
36813,36813,0.41,4,4,3,62.3,7.009
36814,36814,0.9,1,4,1,63.1,8.166
36815,36815,0.51,3,5,3,62.5,7.485
36816,36816,2.0,1,3,0,63.9,8.833
36817,36817,1.51,4,2,2,61.9,9.22
36818,36818,0.71,2,4,4,61.2,8.021
36819,36819,0.94,3,2,1,61.9,8.112
36820,36820,1.11,3,6,0,61.9,8.186
36821,36821,0.3,4,2,5,60.4,6.654
36822,36822,1.24,4,3,5,61.1,9.359
36823,36823,0.89,3,2,1,60.2,7.943
36825,36825,0.53,2,3,4,62.3,7.407
36826,36826,0.35,1,4,2,63.1,6.368
36827,36827,1.02,2,4,1,59.6,8.288
36828,36828,0.73,2,1,3,62.8,7.794
36829,36829,0.44,2,4,4,61.2,6.986
36830,36830,0.7,2,2,3,62.7,7.774
36831,36831,1.01,3,2,1,59.6,8.225
36832,36832,1.12,1,4,3,63.8,8.843
36834,36834,1.01,3,5,5,62.4,9.181
36835,36835,0.4,4,3,4,62.4,6.777
36836,36836,0.81,4,4,1,62.9,7.911
36837,36837,0.34,4,5,2,62.2,6.64
36838,36838,1.02,4,2,2,60.9,8.616
36839,36839,0.51,4,4,3,61.0,7.372
36840,36840,0.4,4,2,6,62.2,6.992
36841,36841,0.91,3,6,1,61.5,8.307
36842,36842,1.01,3,3,4,59.8,8.784
36843,36843,0.31,3,2,2,61.1,6.351
36844,36844,0.49,1,4,4,59.2,7.165
36846,36846,0.35,4,5,4,61.9,6.746
36847,36847,0.54,4,3,4,62.2,7.473
36848,36848,1.0,3,3,1,59.0,8.294
36849,36849,0.36,3,3,4,62.3,6.837
36850,36850,0.4,4,5,5,62.2,7.121
36851,36851,0.7,3,3,5,59.3,8.146
36853,36853,2.0,4,2,1,59.7,9.392
36854,36854,0.5,4,2,1,62.9,6.865
36855,36855,0.9,2,1,1,61.5,8.025
36856,36856,0.3,3,4,3,60.7,6.654
36857,36857,0.37,2,4,3,59.2,6.545
36858,36858,0.76,4,3,4,59.4,7.997
36859,36859,0.82,4,6,1,62.1,8.119
36862,36862,0.55,2,5,1,59.6,7.043
36863,36863,0.51,3,6,3,59.7,7.54
36864,36864,0.5,3,5,2,63.0,7.255
36865,36865,0.9,3,2,2,62.0,8.21
36866,36866,1.01,1,6,2,64.1,8.499
36868,36868,0.37,2,4,3,59.7,6.545
36869,36869,1.54,2,4,4,63.3,9.685
36870,36870,0.3,4,0,3,61.9,6.446
36871,36871,0.31,4,3,4,62.3,6.373
36872,36872,0.4,1,5,2,63.9,6.532
36875,36875,1.21,1,4,3,63.5,8.96
36876,36876,0.34,3,2,6,61.1,6.903
36877,36877,1.12,3,3,1,61.2,8.315
36878,36878,0.54,1,6,3,60.9,7.405
36879,36879,1.11,2,2,2,62.5,8.582
36880,36880,1.13,3,2,1,61.1,8.438
36881,36881,0.46,2,6,1,62.0,6.738
36882,36882,1.04,3,4,3,61.7,8.822
36883,36883,1.12,4,3,4,61.6,8.951
36885,36885,0.71,4,1,6,62.4,7.847
36886,36886,1.07,1,3,2,63.1,8.489
36887,36887,1.31,2,1,4,62.3,8.837
36888,36888,0.42,2,2,3,62.1,6.65
36889,36889,0.34,4,2,5,62.2,6.531
36890,36890,0.41,3,5,4,60.4,7.05
36891,36891,0.81,3,3,3,61.4,8.069
36892,36892,0.31,4,5,3,60.9,6.613
36893,36893,0.42,4,5,6,61.6,7.244
36894,36894,0.4,3,6,1,61.6,6.751
36895,36895,0.7,2,1,2,63.5,7.6
36896,36896,0.56,3,6,2,61.4,7.503
36897,36897,1.21,2,1,1,62.0,8.539
36898,36898,1.04,4,4,4,63.0,8.901
36899,36899,1.04,2,5,7,63.6,9.33
36900,36900,1.2,3,4,0,62.9,7.766
36901,36901,0.53,2,5,2,63.6,7.267
36902,36902,0.3,3,4,7,61.6,6.853
36903,36903,0.41,2,4,2,61.9,6.645
36904,36904,0.33,1,3,4,63.1,6.501
36905,36905,1.12,3,4,1,60.5,8.445
36906,36906,0.73,4,2,2,62.8,7.754
36907,36907,0.41,3,5,2,61.5,6.807
36908,36908,1.01,3,4,1,61.6,8.411
36911,36911,0.72,2,3,5,60.1,8.146
36912,36912,0.37,4,3,3,62.5,6.504
36913,36913,1.0,2,4,1,62.4,8.27
36914,36914,1.06,2,6,3,62.8,8.902
36915,36915,0.3,3,5,3,60.0,6.738
36916,36916,0.31,4,6,6,62.1,6.839
36918,36918,1.01,1,4,3,60.8,8.744
36920,36920,0.7,4,2,3,61.4,7.689
36921,36921,0.51,4,3,5,62.6,7.536
36922,36922,0.45,2,2,6,62.3,7.15
36923,36923,0.89,4,6,1,60.8,8.341
36924,36924,0.44,4,4,5,60.9,7.133
36926,36926,1.05,4,3,4,61.0,8.926
36927,36927,0.6,4,6,6,62.5,8.345
36928,36928,0.57,4,1,4,61.0,7.418
36929,36929,0.32,3,5,2,61.6,6.579
36930,36930,1.57,3,0,3,59.9,8.799
36931,36931,0.41,4,5,3,62.3,6.774
36932,36932,0.6,4,2,2,61.4,7.476
36933,36933,1.0,3,2,1,62.7,8.343
36934,36934,0.3,4,5,3,62.1,6.489
36935,36935,0.31,2,3,3,62.9,6.299
36936,36936,0.59,2,6,3,63.2,7.575
36937,36937,0.26,2,6,3,60.8,5.999
36938,36938,1.02,4,2,1,62.0,8.22
36939,36939,1.03,4,5,1,62.3,8.486
36940,36940,0.5,1,5,3,63.3,7.249
36941,36941,0.7,2,4,3,61.3,7.982
36942,36942,0.51,4,6,3,61.7,7.54
36943,36943,0.63,4,3,7,61.9,8.121
36945,36945,1.0,4,2,0,61.3,8.033
36946,36946,1.24,2,2,2,60.8,8.861
36947,36947,0.41,3,3,3,62.6,6.718
36948,36948,1.02,3,2,3,61.7,8.599
36949,36949,0.42,4,1,6,62.0,6.784
36950,36950,0.32,3,4,3,61.3,6.719
36951,36951,0.31,3,3,2,60.4,6.385
36952,36952,0.7,2,1,5,63.0,7.769
36953,36953,1.04,3,3,1,60.9,8.361
36954,36954,1.01,1,4,4,64.0,8.663
36955,36955,0.54,4,6,3,61.2,7.519
36956,36956,1.3,3,2,1,61.3,8.536
36957,36957,0.31,2,1,6,62.8,6.347
36960,36960,1.52,3,5,2,62.4,9.284
36962,36962,0.32,4,4,6,61.3,6.75
36963,36963,1.54,4,1,2,63.5,9.205
36964,36964,1.01,1,2,1,63.9,8.266
36965,36965,1.7,3,4,1,60.2,9.036
36966,36966,0.3,3,3,4,59.6,6.405
36967,36967,0.32,2,3,2,62.0,6.292
36969,36969,0.3,4,5,5,61.7,6.658
36970,36970,0.4,3,3,5,62.7,6.957
36971,36971,0.73,4,3,5,62.2,8.048
36972,36972,1.06,4,6,7,61.2,9.669
36973,36973,1.5,3,3,0,60.3,8.685
36974,36974,0.9,4,1,3,62.0,8.333
36975,36975,0.39,4,3,6,62.1,6.916
36976,36976,1.55,3,0,3,60.7,8.976
36977,36977,0.34,4,3,5,62.1,6.653
36978,36978,0.31,4,2,5,62.5,6.438
36979,36979,1.51,4,3,4,61.1,9.594
36980,36980,0.25,4,2,6,60.2,6.263
36981,36981,0.36,2,5,3,62.3,6.671
36982,36982,0.75,2,5,3,62.8,8.073
36983,36983,0.31,4,0,3,62.2,5.981
36984,36984,1.0,4,5,2,61.5,8.49
36985,36985,0.44,3,3,2,61.6,6.898
36986,36986,0.41,4,5,5,62.5,6.921
36987,36987,1.14,4,3,4,61.8,9.002
36988,36988,1.01,2,6,1,61.8,8.431
36989,36989,0.38,4,2,5,62.1,6.724
36990,36990,1.06,3,2,2,61.0,8.605
36991,36991,0.5,2,5,3,62.9,7.368
36992,36992,0.53,2,6,2,63.4,7.4
36993,36993,0.81,4,0,2,62.0,7.744
36994,36994,1.11,4,4,3,61.6,8.954
36995,36995,1.7,4,4,3,61.3,9.779
36996,36996,1.59,3,6,1,59.4,8.959
36997,36997,1.01,3,4,2,59.8,8.566
36998,36998,0.71,2,5,3,61.2,7.969
36999,36999,1.58,4,2,2,62.5,9.244
37000,37000,0.92,1,3,1,63.8,7.892
37001,37001,0.34,4,3,5,62.6,6.653
37002,37002,1.51,4,2,2,62.3,9.311
37003,37003,0.57,4,4,5,62.1,7.757
37005,37005,0.5,2,3,2,62.2,7.088
37006,37006,0.54,2,6,1,63.2,7.203
37008,37008,1.37,3,5,4,59.4,9.45
37009,37009,1.02,2,5,1,60.5,8.389
37010,37010,0.54,4,4,6,61.8,7.966
37011,37011,0.4,4,3,6,61.2,6.965
37012,37012,0.71,2,5,5,61.5,8.183
37014,37014,0.73,3,4,3,59.9,7.984
37015,37015,0.41,3,5,4,60.0,6.984
37016,37016,0.73,4,2,3,62.0,7.857
37017,37017,0.4,3,4,3,61.0,6.736
37018,37018,0.33,4,6,3,62.1,6.661
37019,37019,0.41,3,4,3,62.8,7.009
37020,37020,0.65,2,2,6,61.6,7.748
37021,37021,0.7,2,4,2,61.5,7.845
37022,37022,0.32,4,6,3,61.3,6.569
37023,37023,1.02,3,6,1,60.9,8.385
37024,37024,0.35,4,3,7,61.8,6.948
37027,37027,0.9,2,3,2,63.0,8.211
37028,37028,0.51,4,2,3,61.3,7.233
37029,37029,1.05,4,4,5,61.9,9.109
37030,37030,0.3,2,1,4,63.5,6.41
37031,37031,0.81,1,3,3,62.9,8.086
37032,37032,1.26,4,3,4,61.6,9.114
37033,37033,0.73,4,1,6,61.9,7.854
37034,37034,1.03,3,4,4,61.7,8.822
37035,37035,0.3,3,3,2,61.6,6.353
37036,37036,0.31,3,5,2,62.3,6.548
37037,37037,0.4,2,5,2,63.5,6.782
37038,37038,0.31,3,4,3,62.0,6.438
37039,37039,1.06,2,2,2,62.6,8.521
37040,37040,0.43,4,3,7,61.3,7.184
37041,37041,1.02,2,6,1,61.5,8.441
37042,37042,1.03,4,5,2,62.0,8.563
37043,37043,0.3,3,4,5,61.6,6.603
37044,37044,0.41,1,6,2,63.8,6.604
37045,37045,0.54,1,4,4,63.7,7.645
37046,37046,0.33,3,1,3,61.0,6.387
37047,37047,0.55,4,6,3,62.3,7.616
37048,37048,0.91,4,3,1,62.7,8.177
37049,37049,0.82,4,1,1,61.1,7.638
37050,37050,1.51,2,0,3,62.8,8.912
37052,37052,1.06,4,0,3,61.4,8.605
37053,37053,1.09,1,4,1,60.8,8.55
37054,37054,0.42,4,6,3,61.4,6.938
37055,37055,0.31,4,4,2,60.5,6.246
37057,37057,1.02,4,4,7,62.0,9.316
37058,37058,1.02,3,5,0,60.4,8.166
37059,37059,0.37,4,3,3,60.3,6.525
37060,37060,0.57,3,5,5,60.0,7.827
37061,37061,0.92,3,1,2,60.4,7.912
37062,37062,0.38,3,6,2,59.7,6.847
37063,37063,1.0,3,6,3,59.8,8.908
37064,37064,0.56,4,6,6,61.8,8.093
37065,37065,1.01,2,4,2,62.7,8.479
37066,37066,0.38,3,6,3,60.9,6.906
37067,37067,0.31,4,5,4,61.8,6.848
37069,37069,0.83,1,3,3,63.7,8.069
37070,37070,0.26,2,4,2,59.6,6.38
37071,37071,0.35,4,4,6,61.8,6.851
37072,37072,0.41,4,6,4,62.3,6.926
37073,37073,0.74,4,6,1,61.7,7.941
37074,37074,0.9,0,5,1,64.4,7.878
37075,37075,0.78,3,4,2,62.4,7.929
37076,37076,0.3,3,4,7,61.6,6.989
37077,37077,0.73,4,5,2,62.1,7.833
37078,37078,0.38,3,5,3,61.8,7.014
37079,37079,0.5,2,4,4,59.9,7.346
37080,37080,1.01,2,2,2,63.1,8.415
37081,37081,0.7,4,0,1,61.6,7.51
37082,37082,1.54,2,4,2,58.8,9.363
37083,37083,0.51,2,4,5,62.7,7.626
37084,37084,1.12,4,3,4,62.5,9.035
37085,37085,0.38,4,6,5,61.5,7.09
37086,37086,0.31,4,1,6,62.7,6.323
37087,37087,0.78,4,4,3,61.3,8.089
37088,37088,0.32,3,2,4,62.3,6.33
37089,37089,0.35,3,3,4,62.3,6.809
37090,37090,0.93,3,0,3,62.3,8.086
37091,37091,1.04,2,3,3,62.3,8.715
37092,37092,1.5,2,2,2,60.7,9.176
37093,37093,0.9,3,4,1,61.5,8.235
37094,37094,1.01,2,4,2,61.3,8.511
37095,37095,0.3,2,3,3,60.6,6.265
37096,37096,1.52,3,1,3,62.6,9.117
37097,37097,1.5,3,4,4,62.6,9.61
37098,37098,0.71,4,3,4,62.2,7.994
37099,37099,0.3,2,4,1,63.4,6.227
37100,37100,0.51,3,6,3,62.0,7.499
37101,37101,1.0,3,3,3,62.9,8.734
37102,37102,1.15,4,2,0,62.0,8.19
37103,37103,0.6,4,4,5,63.0,7.67
37106,37106,1.04,2,2,4,61.2,8.723
37107,37107,1.51,4,0,5,61.4,9.141
37108,37108,0.23,2,5,5,58.8,6.184
37109,37109,0.4,3,4,4,60.5,6.957
37110,37110,0.73,4,0,2,62.0,7.689
37111,37111,0.52,4,1,6,60.1,7.282
37112,37112,0.3,4,1,4,62.5,6.41
37113,37113,1.62,4,5,3,61.4,9.702
37114,37114,0.31,2,5,2,63.4,6.548
37115,37115,0.71,4,6,5,61.6,8.372
37116,37116,1.71,4,2,3,62.5,9.506
37118,37118,0.7,2,3,1,60.7,7.669
37119,37119,1.21,4,1,2,62.4,8.542
37120,37120,0.57,4,5,3,61.6,7.455
37121,37121,0.43,3,3,6,62.0,7.096
37122,37122,0.9,2,4,4,61.5,8.55
37123,37123,0.9,1,3,2,63.8,8.225
37124,37124,0.55,4,1,2,61.3,7.22
37125,37125,0.31,4,6,4,60.5,6.623
37126,37126,0.74,4,6,3,61.4,8.207
37127,37127,0.3,3,5,6,60.0,6.863
37128,37128,0.4,3,1,6,61.5,6.985
37129,37129,0.33,4,5,3,62.3,6.833
37130,37130,1.0,0,3,2,63.1,8.334
37131,37131,1.01,3,5,3,62.1,8.768
37132,37132,0.71,3,1,1,62.1,7.436
37134,37134,0.38,4,4,5,61.3,6.918
37135,37135,0.49,3,2,3,59.5,7.006
37136,37136,0.38,2,0,7,60.9,6.718
37137,37137,0.31,3,4,0,62.9,5.976
37138,37138,0.4,3,3,2,61.4,6.802
37139,37139,0.4,1,6,4,63.2,6.8
37140,37140,0.57,2,3,1,59.4,7.102
37141,37141,0.72,2,2,2,60.3,7.826
37142,37142,0.36,3,5,5,61.7,7.005
37143,37143,0.7,1,1,4,63.1,7.779
37144,37144,1.2,3,0,2,62.8,8.322
37148,37148,0.32,4,4,5,62.0,6.916
37149,37149,0.83,0,3,1,64.4,7.777
37150,37150,1.25,3,4,3,61.5,9.087
37151,37151,0.42,2,4,2,63.3,6.831
37152,37152,1.2,2,2,2,58.9,8.703
37153,37153,1.72,4,3,3,62.8,9.46
37154,37154,0.7,3,4,2,60.2,7.749
37155,37155,0.91,2,3,1,60.0,8.169
37156,37156,0.57,4,3,6,60.9,7.868
37157,37157,0.38,2,1,2,60.2,6.365
37158,37158,0.82,4,1,4,62.3,7.833
37159,37159,1.2,4,3,5,62.2,9.146
37160,37160,0.72,3,4,4,62.2,7.948
37161,37161,0.72,4,1,3,61.7,7.882
37162,37162,0.58,1,3,4,59.0,7.483
37163,37163,1.01,3,2,3,61.6,8.568
37164,37164,1.02,4,3,6,61.5,9.008
37166,37166,1.01,1,4,3,63.3,8.654
37167,37167,0.74,4,5,3,61.7,8.106
37168,37168,1.07,4,2,3,62.0,8.669
37169,37169,0.41,4,4,6,61.8,7.166
37170,37170,1.52,4,3,3,61.5,9.484
37171,37171,1.29,4,0,2,61.6,8.564
37172,37172,0.41,4,4,5,61.9,7.017
37173,37173,0.56,2,5,7,59.9,7.91
37174,37174,0.31,1,3,7,63.9,6.896
37175,37175,0.53,4,5,2,60.6,7.382
37176,37176,0.43,2,3,3,59.1,6.765
37177,37177,0.41,4,0,4,62.4,6.474
37179,37179,1.5,2,3,2,60.1,9.212
37181,37181,0.4,4,5,2,62.0,6.851
37182,37182,0.77,2,5,3,60.4,8.272
37183,37183,1.42,3,3,4,61.7,9.381
37184,37184,0.36,3,5,3,60.3,6.671
37185,37185,1.0,3,6,1,62.4,8.462
37186,37186,0.3,4,4,7,60.9,6.793
37187,37187,0.53,1,5,2,63.6,7.11
37188,37188,0.5,4,5,2,62.8,7.194
37189,37189,0.25,2,6,5,58.8,6.354
37190,37190,0.57,2,2,6,59.6,7.557
37191,37191,1.21,4,4,3,62.9,9.055
37193,37193,1.0,3,2,2,62.9,8.273
37194,37194,0.34,4,4,3,62.1,6.78
37195,37195,0.3,4,6,1,60.2,6.353
37196,37196,1.39,2,2,3,59.5,9.1
37197,37197,0.51,2,6,2,63.0,7.274
37198,37198,0.71,2,6,1,63.3,7.807
37199,37199,1.11,3,4,1,58.9,8.436
37200,37200,0.73,4,6,3,61.9,8.088
37201,37201,1.01,4,3,3,60.1,8.781
37202,37202,0.36,3,5,3,61.3,6.671
37203,37203,0.33,2,1,6,58.9,6.412
37204,37204,1.52,4,6,3,62.1,9.675
37205,37205,1.21,2,1,3,62.0,8.688
37206,37206,0.32,4,2,7,61.1,6.702
37207,37207,1.21,3,2,3,61.0,8.874
37208,37208,1.21,4,0,3,62.6,8.571
37209,37209,0.9,1,5,3,63.7,8.47
37210,37210,0.4,4,3,7,61.8,7.122
37211,37211,0.31,4,4,3,61.9,6.629
37212,37212,0.26,2,4,3,59.0,6.116
37213,37213,0.33,3,5,3,60.7,6.583
37214,37214,0.51,4,3,1,61.5,7.029
37215,37215,1.51,3,2,4,62.4,9.3
37216,37216,0.38,4,4,3,62.0,6.933
37217,37217,0.56,4,5,4,61.3,7.565
37218,37218,0.32,4,1,3,61.5,6.144
37220,37220,0.42,2,2,3,62.9,6.65
37221,37221,0.51,3,4,5,62.3,7.629
37223,37223,1.07,3,6,3,61.3,8.956
37224,37224,0.3,3,3,4,61.3,6.654
37225,37225,1.08,1,5,1,63.7,8.464
37226,37226,0.4,4,4,3,62.6,6.672
37227,37227,0.33,4,6,3,61.9,6.661
37228,37228,0.4,3,2,2,62.8,6.751
37230,37230,0.7,2,2,2,62.8,7.703
37231,37231,0.52,2,4,2,60.3,7.211
37232,37232,0.72,4,3,3,61.4,7.99
37233,37233,0.32,4,6,3,62.5,6.879
37234,37234,1.22,2,1,4,61.6,8.694
37235,37235,1.01,3,6,2,62.9,8.62
37236,37236,0.3,4,5,7,61.3,6.864
37237,37237,0.41,4,5,3,62.2,6.743
37238,37238,0.3,2,2,6,62.5,6.528
37239,37239,0.33,4,5,6,61.2,7.068
37240,37240,0.41,3,2,6,61.4,7.017
37241,37241,0.56,4,0,3,61.4,7.031
37242,37242,0.53,4,6,3,61.4,7.368
37243,37243,0.41,3,6,5,62.2,7.008
37244,37244,0.7,2,1,4,63.2,7.781
37245,37245,1.1,4,3,3,62.0,8.803
37246,37246,1.01,3,6,1,60.3,8.449
37247,37247,0.31,1,2,6,63.7,6.417
37248,37248,1.52,4,5,2,62.2,9.362
37249,37249,1.0,2,6,1,61.6,8.421
37250,37250,0.71,1,2,2,64.0,7.676
37251,37251,0.71,1,2,2,63.1,7.648
37252,37252,0.39,4,5,4,62.3,7.0
37253,37253,0.33,2,4,3,62.4,6.501
37254,37254,0.29,2,4,5,62.7,6.498
37255,37255,0.5,3,3,4,61.0,7.465
37256,37256,0.71,1,6,4,59.2,8.167
37257,37257,0.9,2,1,4,62.0,8.264
37258,37258,0.43,3,6,1,60.7,6.823
37259,37259,0.26,3,5,6,61.7,6.395
37260,37260,0.7,3,4,1,59.1,7.767
37262,37262,1.33,4,2,4,59.3,9.055
37263,37263,0.77,2,1,3,62.4,7.628
37264,37264,0.3,1,3,6,64.0,6.519
37266,37266,0.61,3,3,4,62.7,7.693
37267,37267,0.41,3,3,4,60.0,6.868
37268,37268,0.91,2,2,3,60.8,8.396
37269,37269,1.53,3,3,0,62.8,8.73
37270,37270,1.55,3,2,3,60.4,9.319
37271,37271,0.71,4,5,3,62.0,8.068
37272,37272,1.12,4,3,5,62.0,9.079
37274,37274,1.51,3,0,4,61.4,9.012
37275,37275,0.42,2,2,3,60.9,7.082
37276,37276,0.42,2,6,2,60.2,6.583
37277,37277,0.41,4,2,7,62.9,7.125
37278,37278,1.03,2,3,3,61.0,8.844
37279,37279,0.51,2,3,7,63.8,7.632
37280,37280,0.79,4,4,2,62.8,7.965
37281,37281,1.05,4,5,3,61.7,9.172
37283,37283,0.3,1,3,4,63.6,6.654
37284,37284,1.0,2,2,2,63.4,8.405
37285,37285,1.66,4,4,0,62.1,8.722
37286,37286,0.54,3,6,3,61.1,7.597
37287,37287,0.52,3,4,1,61.7,6.978
37288,37288,1.51,3,2,4,59.6,9.274
37289,37289,0.71,3,2,3,62.0,7.718
37290,37290,0.7,4,5,3,61.4,7.729
37291,37291,1.56,3,4,1,63.0,8.85
37292,37292,1.75,4,3,3,62.6,9.728
37293,37293,0.91,3,2,4,59.2,8.264
37294,37294,0.71,1,0,4,63.3,7.54
37297,37297,0.72,4,4,2,61.7,7.903
37298,37298,0.74,3,1,4,62.9,7.693
37299,37299,0.34,4,5,3,62.6,6.613
37300,37300,0.37,2,5,2,59.9,6.475
37301,37301,0.77,4,2,3,60.6,7.816
37303,37303,0.42,3,4,2,62.9,6.9
37304,37304,0.69,2,3,5,63.8,7.845
37305,37305,1.06,4,2,2,61.7,8.567
37306,37306,0.92,3,1,6,62.4,8.277
37307,37307,0.53,3,2,1,62.5,6.923
37308,37308,1.01,4,3,4,61.2,8.798
37309,37309,0.4,3,6,3,62.4,6.89
37310,37310,0.9,2,3,2,63.8,8.193
37311,37311,0.23,2,2,4,61.0,5.866
37312,37312,1.52,3,0,3,62.0,8.956
37313,37313,1.02,4,0,1,60.3,7.965
37314,37314,1.05,3,3,2,60.3,8.512
37315,37315,0.71,1,1,5,63.6,7.795
37316,37316,0.32,2,3,3,60.2,6.33
37317,37317,1.01,2,4,1,62.7,8.324
37318,37318,0.32,4,5,3,61.3,6.741
37319,37319,0.33,3,6,2,60.0,6.659
37320,37320,0.71,4,1,1,61.6,7.574
37321,37321,0.91,3,5,3,62.2,8.45
37323,37323,0.71,4,3,5,61.7,8.104
37325,37325,1.01,4,4,3,60.3,8.806
37326,37326,0.32,3,1,4,61.3,6.225
37327,37327,0.43,3,3,3,59.1,7.015
37328,37328,0.39,3,4,2,61.3,6.757
37329,37329,0.54,4,4,3,61.9,7.515
37330,37330,0.32,3,4,3,61.0,6.719
37331,37331,0.9,2,3,1,59.9,8.183
37332,37332,0.33,3,5,3,61.7,6.833
37333,37333,1.01,2,6,2,62.6,8.654
37334,37334,1.01,4,4,1,61.4,8.352
37336,37336,1.06,4,2,1,62.7,8.417
37337,37337,0.42,3,4,2,60.6,6.831
37338,37338,0.75,4,5,4,62.0,8.132
37339,37339,0.51,4,5,3,61.8,7.485
37340,37340,0.31,2,2,6,61.3,6.479
37341,37341,1.52,4,1,1,60.2,8.944
37342,37342,0.38,2,6,5,61.9,7.09
37344,37344,0.41,2,3,4,62.4,6.801
37345,37345,0.3,4,6,5,61.4,6.948
37346,37346,0.51,4,3,2,61.9,7.186
37347,37347,0.35,4,2,6,62.3,6.931
37348,37348,1.18,3,5,1,62.5,8.553
37349,37349,0.38,4,0,4,62.2,6.405
37350,37350,1.51,3,2,3,60.2,9.301
37351,37351,0.42,4,4,6,61.4,7.412
37352,37352,1.34,1,2,3,59.1,9.001
37353,37353,1.7,3,0,3,61.0,9.2
37354,37354,0.9,1,4,0,64.3,7.67
37355,37355,1.51,4,3,5,61.8,9.624
37357,37357,0.5,4,2,5,61.6,7.519
37358,37358,1.01,4,2,2,62.6,8.51
37359,37359,0.53,4,6,3,61.4,7.527
37361,37361,0.51,3,6,3,62.7,7.499
37362,37362,0.3,3,3,6,61.3,6.851
37363,37363,0.3,4,3,4,61.4,6.512
37365,37365,0.31,4,2,5,62.2,6.412
37366,37366,1.34,2,3,1,62.2,8.774
37367,37367,1.25,4,2,2,62.0,8.912
37368,37368,0.59,1,4,4,60.5,7.529
37369,37369,0.26,2,3,6,61.4,6.301
37370,37370,0.41,2,3,5,63.3,6.957
37371,37371,1.79,2,4,3,62.8,9.822
37372,37372,1.03,4,4,1,62.4,8.245
37373,37373,0.3,3,2,2,61.2,6.043
37374,37374,0.71,4,6,3,61.0,8.253
37375,37375,1.05,4,3,1,62.3,8.425
37376,37376,0.54,4,2,7,61.5,7.591
37377,37377,0.41,4,5,2,61.4,6.807
37378,37378,1.11,2,3,3,62.2,8.794
37379,37379,1.04,2,3,4,61.8,8.861
37380,37380,0.32,4,6,2,60.9,6.378
37381,37381,0.5,4,1,5,60.5,7.402
37382,37382,0.31,3,1,3,59.8,6.075
37383,37383,1.54,3,5,3,62.7,9.637
37384,37384,0.55,4,6,4,61.5,7.611
37385,37385,1.34,4,1,4,62.2,8.856
37386,37386,0.34,4,3,5,62.4,6.621
37387,37387,0.32,2,3,6,61.9,6.736
37388,37388,1.07,4,2,2,60.9,8.541
37390,37390,0.71,1,1,4,63.6,7.743
37391,37391,0.41,2,0,5,63.1,6.625
37392,37392,0.31,3,5,3,61.6,6.771
37393,37393,0.65,2,1,6,61.8,7.496
37394,37394,0.4,3,5,2,60.9,6.851
37395,37395,0.32,1,6,2,63.7,6.31
37396,37396,1.07,4,3,2,62.2,8.576
37397,37397,0.32,4,3,4,60.7,6.4
37398,37398,0.62,3,3,2,59.6,7.231
37399,37399,0.3,3,5,7,61.9,7.0
37400,37400,0.3,4,2,2,62.1,6.142
